set,image,mosaic,image_fn,mosaic_fn,mosaiced_fn,method,n,alpha,kappa,usm,demosaic_fn,PSNRAll,PSNRGray,PSNRR,PSNRG,PSNRB,SSIMAll,SSIMGray,SSIMR,SSIMG,SSIMB
IMAX,08.png,amba1,../images/imagesIMAX/McM/08.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm08.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_08.png_amba1_nonlin_n100_k2.png,3.882121e+01,3.986896e+01,3.882078e+01,3.887258e+01,3.877085e+01,3.882121e+01,3.986896e+01,3.882078e+01,3.887258e+01,3.877085e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_09.png_amba1_iso_n050.png,3.718820e+01,3.779869e+01,3.718808e+01,3.720371e+01,3.717286e+01,3.718820e+01,3.779869e+01,3.718808e+01,3.720371e+01,3.717286e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_09.png_amba1_ani_n050_k4_u0.png,3.994051e+01,4.185565e+01,3.976712e+01,4.029672e+01,3.977848e+01,3.994051e+01,4.185565e+01,3.976712e+01,4.029672e+01,3.977848e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_09.png_amba1_ani_n050_k3_u1.png,3.993123e+01,4.186467e+01,3.946331e+01,4.035484e+01,4.002265e+01,3.993123e+01,4.186467e+01,3.946331e+01,4.035484e+01,4.002265e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_09.png_amba1_aniL_n050_k4_u0.png,3.853683e+01,3.992238e+01,3.839758e+01,3.873752e+01,3.848256e+01,3.853683e+01,3.992238e+01,3.839758e+01,3.873752e+01,3.848256e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_09.png_amba1_aniL_n050_k3_u1.png,3.793210e+01,3.911461e+01,3.780879e+01,3.808879e+01,3.790338e+01,3.793210e+01,3.911461e+01,3.780879e+01,3.808879e+01,3.790338e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_09.png_amba1_nonlin_n200_k4.png,3.888968e+01,3.976341e+01,3.803125e+01,3.917306e+01,3.962309e+01,3.888968e+01,3.976341e+01,3.803125e+01,3.917306e+01,3.962309e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_09.png_amba1_nonlin_n100_k3.png,3.902292e+01,4.009538e+01,3.820605e+01,3.932207e+01,3.967986e+01,3.902292e+01,4.009538e+01,3.820605e+01,3.932207e+01,3.967986e+01
IMAX,09.png,amba1,../images/imagesIMAX/McM/09.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm09.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_09.png_amba1_nonlin_n100_k2.png,3.872809e+01,3.985436e+01,3.798311e+01,3.906722e+01,3.924403e+01,3.872809e+01,3.985436e+01,3.798311e+01,3.906722e+01,3.924403e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_10.png_amba1_iso_n050.png,3.807333e+01,3.930759e+01,3.908458e+01,3.781411e+01,3.748064e+01,3.807333e+01,3.930759e+01,3.908458e+01,3.781411e+01,3.748064e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_10.png_amba1_ani_n050_k4_u0.png,4.089958e+01,4.332259e+01,4.186157e+01,4.118884e+01,3.988511e+01,4.089958e+01,4.332259e+01,4.186157e+01,4.118884e+01,3.988511e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_10.png_amba1_ani_n050_k3_u1.png,4.053924e+01,4.284049e+01,4.124162e+01,4.074488e+01,3.976346e+01,4.053924e+01,4.284049e+01,4.124162e+01,4.074488e+01,3.976346e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_10.png_amba1_aniL_n050_k4_u0.png,3.866784e+01,4.020333e+01,3.970191e+01,3.850132e+01,3.797563e+01,3.866784e+01,4.020333e+01,3.970191e+01,3.850132e+01,3.797563e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_10.png_amba1_aniL_n050_k3_u1.png,3.833122e+01,3.973377e+01,3.935476e+01,3.812435e+01,3.768224e+01,3.833122e+01,3.973377e+01,3.935476e+01,3.812435e+01,3.768224e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_10.png_amba1_nonlin_n200_k4.png,3.895604e+01,4.033235e+01,3.899458e+01,3.909950e+01,3.878016e+01,3.895604e+01,4.033235e+01,3.899458e+01,3.909950e+01,3.878016e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_10.png_amba1_nonlin_n100_k3.png,3.892519e+01,4.047886e+01,3.907285e+01,3.916546e+01,3.856188e+01,3.892519e+01,4.047886e+01,3.907285e+01,3.916546e+01,3.856188e+01
IMAX,10.png,amba1,../images/imagesIMAX/McM/10.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm10.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_10.png_amba1_nonlin_n100_k2.png,3.877019e+01,4.031721e+01,3.913303e+01,3.898326e+01,3.824699e+01,3.877019e+01,4.031721e+01,3.913303e+01,3.898326e+01,3.824699e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_11.png_amba1_iso_n050.png,3.908602e+01,3.976058e+01,3.941763e+01,3.804718e+01,4.003736e+01,3.908602e+01,3.976058e+01,3.941763e+01,3.804718e+01,4.003736e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_11.png_amba1_ani_n050_k4_u0.png,4.119698e+01,4.263241e+01,4.198116e+01,4.029037e+01,4.149788e+01,4.119698e+01,4.263241e+01,4.198116e+01,4.029037e+01,4.149788e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_11.png_amba1_ani_n050_k3_u1.png,4.095636e+01,4.230791e+01,4.149627e+01,4.000441e+01,4.155205e+01,4.095636e+01,4.230791e+01,4.149627e+01,4.000441e+01,4.155205e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_11.png_amba1_aniL_n050_k4_u0.png,3.950459e+01,4.038380e+01,3.990565e+01,3.847863e+01,4.035725e+01,3.950459e+01,4.038380e+01,3.990565e+01,3.847863e+01,4.035725e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_11.png_amba1_aniL_n050_k3_u1.png,3.925873e+01,4.004498e+01,3.961720e+01,3.821716e+01,4.018360e+01,3.925873e+01,4.004498e+01,3.961720e+01,3.821716e+01,4.018360e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_11.png_amba1_nonlin_n200_k4.png,3.974601e+01,4.042659e+01,3.952887e+01,3.882308e+01,4.122151e+01,3.974601e+01,4.042659e+01,3.952887e+01,3.882308e+01,4.122151e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_11.png_amba1_nonlin_n100_k3.png,3.985566e+01,4.075395e+01,3.978685e+01,3.901728e+01,4.098457e+01,3.985566e+01,4.075395e+01,3.978685e+01,3.901728e+01,4.098457e+01
IMAX,11.png,amba1,../images/imagesIMAX/McM/11.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm11.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_11.png_amba1_nonlin_n100_k2.png,3.974314e+01,4.070488e+01,3.985621e+01,3.891363e+01,4.063029e+01,3.974314e+01,4.070488e+01,3.985621e+01,3.891363e+01,4.063029e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_12.png_amba1_iso_n050.png,3.816508e+01,3.821688e+01,3.927881e+01,3.766699e+01,3.773273e+01,3.816508e+01,3.821688e+01,3.927881e+01,3.766699e+01,3.773273e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_12.png_amba1_ani_n050_k4_u0.png,4.123391e+01,4.264434e+01,4.349028e+01,4.071417e+01,4.016833e+01,4.123391e+01,4.264434e+01,4.349028e+01,4.071417e+01,4.016833e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_12.png_amba1_ani_n050_k3_u1.png,4.131731e+01,4.273006e+01,4.354559e+01,4.071019e+01,4.034364e+01,4.131731e+01,4.273006e+01,4.354559e+01,4.071019e+01,4.034364e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_12.png_amba1_aniL_n050_k4_u0.png,3.901920e+01,3.939726e+01,4.042313e+01,3.846699e+01,3.844774e+01,3.901920e+01,3.939726e+01,4.042313e+01,3.846699e+01,3.844774e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_12.png_amba1_aniL_n050_k3_u1.png,3.863307e+01,3.890721e+01,3.996504e+01,3.804153e+01,3.814785e+01,3.863307e+01,3.890721e+01,3.996504e+01,3.804153e+01,3.814785e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_12.png_amba1_nonlin_n200_k4.png,4.039058e+01,4.132042e+01,4.206696e+01,3.961508e+01,3.988010e+01,4.039058e+01,4.132042e+01,4.206696e+01,3.961508e+01,3.988010e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_12.png_amba1_nonlin_n100_k3.png,4.005493e+01,4.088967e+01,4.172529e+01,3.922462e+01,3.960718e+01,4.005493e+01,4.088967e+01,4.172529e+01,3.922462e+01,3.960718e+01
IMAX,12.png,amba1,../images/imagesIMAX/McM/12.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm12.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_12.png_amba1_nonlin_n100_k2.png,3.937841e+01,3.991541e+01,4.083988e+01,3.858432e+01,3.902366e+01,3.937841e+01,3.991541e+01,4.083988e+01,3.858432e+01,3.902366e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_13.png_amba1_iso_n050.png,4.076285e+01,4.234773e+01,4.194446e+01,4.103278e+01,3.962854e+01,4.076285e+01,4.234773e+01,4.194446e+01,4.103278e+01,3.962854e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_13.png_amba1_ani_n050_k4_u0.png,4.381454e+01,4.729780e+01,4.582105e+01,4.533298e+01,4.160029e+01,4.381454e+01,4.729780e+01,4.582105e+01,4.533298e+01,4.160029e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_13.png_amba1_ani_n050_k3_u1.png,4.381478e+01,4.741773e+01,4.572299e+01,4.544908e+01,4.158975e+01,4.381478e+01,4.741773e+01,4.572299e+01,4.544908e+01,4.158975e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_13.png_amba1_aniL_n050_k4_u0.png,4.200265e+01,4.446651e+01,4.341643e+01,4.272692e+01,4.044484e+01,4.200265e+01,4.446651e+01,4.341643e+01,4.272692e+01,4.044484e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_13.png_amba1_aniL_n050_k3_u1.png,4.138238e+01,4.347850e+01,4.269805e+01,4.181802e+01,4.005720e+01,4.138238e+01,4.347850e+01,4.269805e+01,4.181802e+01,4.005720e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_13.png_amba1_nonlin_n200_k4.png,4.317995e+01,4.586157e+01,4.417023e+01,4.444862e+01,4.154471e+01,4.317995e+01,4.586157e+01,4.417023e+01,4.444862e+01,4.154471e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_13.png_amba1_nonlin_n100_k3.png,4.289295e+01,4.541104e+01,4.371747e+01,4.403475e+01,4.141894e+01,4.289295e+01,4.541104e+01,4.371747e+01,4.403475e+01,4.141894e+01
IMAX,13.png,amba1,../images/imagesIMAX/McM/13.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm13.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_13.png_amba1_nonlin_n100_k2.png,4.224362e+01,4.443293e+01,4.302360e+01,4.320201e+01,4.090052e+01,4.224362e+01,4.443293e+01,4.302360e+01,4.320201e+01,4.090052e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_14.png_amba1_iso_n050.png,3.972367e+01,4.112635e+01,4.047521e+01,3.993905e+01,3.890558e+01,3.972367e+01,4.112635e+01,4.047521e+01,3.993905e+01,3.890558e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_14.png_amba1_ani_n050_k4_u0.png,4.169516e+01,4.444551e+01,4.256968e+01,4.281494e+01,4.020399e+01,4.169516e+01,4.444551e+01,4.256968e+01,4.281494e+01,4.020399e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_14.png_amba1_ani_n050_k3_u1.png,4.159309e+01,4.428974e+01,4.234775e+01,4.273181e+01,4.016246e+01,4.159309e+01,4.428974e+01,4.234775e+01,4.273181e+01,4.016246e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_14.png_amba1_aniL_n050_k4_u0.png,4.038030e+01,4.230568e+01,4.116016e+01,4.082653e+01,3.936965e+01,4.038030e+01,4.230568e+01,4.116016e+01,4.082653e+01,3.936965e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_14.png_amba1_aniL_n050_k3_u1.png,4.005359e+01,4.182722e+01,4.081792e+01,4.040949e+01,3.911918e+01,4.005359e+01,4.182722e+01,4.081792e+01,4.040949e+01,3.911918e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_14.png_amba1_nonlin_n200_k4.png,4.049140e+01,4.263317e+01,4.095482e+01,4.139883e+01,3.938629e+01,4.049140e+01,4.263317e+01,4.095482e+01,4.139883e+01,3.938629e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_14.png_amba1_nonlin_n100_k3.png,4.053946e+01,4.265985e+01,4.105857e+01,4.130193e+01,3.948886e+01,4.053946e+01,4.265985e+01,4.105857e+01,4.130193e+01,3.948886e+01
IMAX,14.png,amba1,../images/imagesIMAX/McM/14.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm14.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_14.png_amba1_nonlin_n100_k2.png,4.035492e+01,4.223454e+01,4.090081e+01,4.090399e+01,3.943165e+01,4.035492e+01,4.223454e+01,4.090081e+01,4.090399e+01,3.943165e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_15.png_amba1_iso_n050.png,3.985881e+01,4.107806e+01,3.962928e+01,3.997166e+01,3.998492e+01,3.985881e+01,4.107806e+01,3.962928e+01,3.997166e+01,3.998492e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_15.png_amba1_ani_n050_k4_u0.png,4.153636e+01,4.376618e+01,4.107305e+01,4.210256e+01,4.149463e+01,4.153636e+01,4.376618e+01,4.107305e+01,4.210256e+01,4.149463e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_15.png_amba1_ani_n050_k3_u1.png,4.143749e+01,4.372752e+01,4.089363e+01,4.209185e+01,4.140952e+01,4.143749e+01,4.372752e+01,4.089363e+01,4.209185e+01,4.140952e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_15.png_amba1_aniL_n050_k4_u0.png,4.044523e+01,4.215416e+01,4.017571e+01,4.073479e+01,4.044316e+01,4.044523e+01,4.215416e+01,4.017571e+01,4.073479e+01,4.044316e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_15.png_amba1_aniL_n050_k3_u1.png,4.014427e+01,4.165313e+01,3.990664e+01,4.031951e+01,4.021739e+01,4.014427e+01,4.165313e+01,3.990664e+01,4.031951e+01,4.021739e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_15.png_amba1_nonlin_n200_k4.png,4.053689e+01,4.222380e+01,4.001723e+01,4.107539e+01,4.058269e+01,4.053689e+01,4.222380e+01,4.001723e+01,4.107539e+01,4.058269e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_15.png_amba1_nonlin_n100_k3.png,4.058540e+01,4.231354e+01,4.007978e+01,4.110795e+01,4.062951e+01,4.058540e+01,4.231354e+01,4.007978e+01,4.110795e+01,4.062951e+01
IMAX,15.png,amba1,../images/imagesIMAX/McM/15.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm15.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_15.png_amba1_nonlin_n100_k2.png,4.044031e+01,4.209438e+01,3.991385e+01,4.090087e+01,4.056479e+01,4.044031e+01,4.209438e+01,3.991385e+01,4.090087e+01,4.056479e+01
IMAX,16.png,amba1,../images/imagesIMAX/McM/16.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm16.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_16.png_amba1_iso_n050.png,3.479783e+01,3.442802e+01,3.530727e+01,3.320065e+01,3.656190e+01,3.479783e+01,3.442802e+01,3.530727e+01,3.320065e+01,3.656190e+01
IMAX,16.png,amba1,../images/imagesIMAX/McM/16.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm16.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_16.png_amba1_ani_n050_k4_u0.png,3.711783e+01,3.747108e+01,3.804786e+01,3.538753e+01,3.864637e+01,3.711783e+01,3.747108e+01,3.804786e+01,3.538753e+01,3.864637e+01
IMAX,16.png,amba1,../images/imagesIMAX/McM/16.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm16.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_16.png_amba1_ani_n050_k3_u1.png,3.697354e+01,3.736576e+01,3.766294e+01,3.530795e+01,3.865262e+01,3.697354e+01,3.736576e+01,3.766294e+01,3.530795e+01,3.865262e+01
IMAX,16.png,amba1,../images/imagesIMAX/McM/16.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm16.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_16.png_amba1_aniL_n050_k4_u0.png,3.530257e+01,3.525199e+01,3.595196e+01,3.366325e+01,3.697557e+01,3.530257e+01,3.525199e+01,3.595196e+01,3.366325e+01,3.697557e+01
IMAX,16.png,amba1,../images/imagesIMAX/McM/16.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm16.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_16.png_amba1_aniL_n050_k3_u1.png,3.502990e+01,3.486635e+01,3.560123e+01,3.340715e+01,3.676763e+01,3.502990e+01,3.486635e+01,3.560123e+01,3.340715e+01,3.676763e+01
IMAX,16.png,amba1,../images/imagesIMAX/McM/16.tif,../images/mosaics/amba1mosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/amba1rawmcm16.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_16.png_amba1_nonlin_n200_k4.png,3.595275e+01,3.622406e+01,3.617266e+01,3.463537e+01,3.753291e+01,3.595275e+01,3.622406e+01,3.617266e+01,3.463537e+01,3.753291e+01
